Day,Month,Year,Location,Gear,Tow,Species,Length,Date,Season,Sample
L,11,2009,FFH,Seine,1,Alewife,54,15/11/2009,Fall,L-11-2009-FFH-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,52,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,66,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,66,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,68,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,66,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,71,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,70,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,80,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,70,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,73,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,70,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,64,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,67,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,74,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Atlantic silverside,60,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Smelt,170,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Smelt,196,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Smelt,161,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Smelt,183,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Herring,150,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Black spotted SB,28,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Black spotted SB,35,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,1,Shorthorn sculpin,81,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Atlantic silverside,63,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Atlantic silverside,70,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Atlantic silverside,46,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Atlantic silverside,81,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Atlantic silverside,87,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Atlantic silverside,76,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Smelt,122,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Smelt,148,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Smelt,121,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Smelt,153,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Smelt,168,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Smelt,170,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Smelt,181,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Smelt,156,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,9 spine sb,33,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,9 spine sb,41,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,9 spine sb,39,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,9 spine sb,41,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,9 spine sb,32,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,3 spine sb,36,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,2,Tomcod,153,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,3,Smelt,163,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,3,Smelt,164,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,3,Smelt,172,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,3,9 spine sb,43,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,3,9 spine sb,38,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,BB,Seine,3,9 spine sb,36,1/12/2009,Fall,E-12-2009-BB-Seine
E,12,2009,FFH,Seine,1,Atlantic silverside,58,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,1,Winter Flounder,78,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,1,Winter Flounder,130,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,1,Winter Flounder,50,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,1,Winter Flounder,56,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,1,Winter Flounder,63,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,1,Winter Flounder,68,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,1,Winter Flounder,69,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,1,Shorthorn sculpin,57,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,2,Winter Flounder,73,1/12/2009,Fall,E-12-2009-FFH-Seine
E,12,2009,FFH,Seine,2,Winter Flounder,97,1/12/2009,Fall,E-12-2009-FFH-Seine
E,1,2010,FFH,Seine,2,Shorthorn sculpin,,1/1/2010,Winter,E-1-2010-FFH-Seine
E,1,2010,BB,Seine,1,Atlantic silverside,78,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,73,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,70,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,77,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,87,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,108,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,86,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,85,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,71,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,74,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,68,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,,Atlantic silverside,68,1/1/2010,Winter,E-1-2010-BB-Seine
E,1,2010,BB,Seine,3,9 spine sb,34,1/1/2010,Winter,E-1-2010-BB-Seine
L,1,2010,BB,Seine,1,Atlantic silverside,65,15/1/2010,Winter,L-1-2010-BB-Seine
L,1,2010,BB,Seine,1,Atlantic silverside,71,15/1/2010,Winter,L-1-2010-BB-Seine
L,1,2010,BB,Seine,1,Atlantic silverside,62,15/1/2010,Winter,L-1-2010-BB-Seine
L,1,2010,BB,Seine,1,Atlantic silverside,75,15/1/2010,Winter,L-1-2010-BB-Seine
L,1,2010,BB,Seine,2,Atlantic silverside,78,15/1/2010,Winter,L-1-2010-BB-Seine
L,1,2010,BB,Seine,2,Atlantic silverside,68,15/1/2010,Winter,L-1-2010-BB-Seine
L,2,2010,FFH,Seine,1,Atlantic silverside,77,15/2/2010,Winter,L-2-2010-FFH-Seine
E,3,2010,FFH,Seine,2,Shorthorn sculpin,66,1/3/2010,Winter,E-3-2010-FFH-Seine
E,3,2010,FFH,Seine,2,Shorthorn sculpin,186,1/3/2010,Winter,E-3-2010-FFH-Seine
E,3,2010,FFH,Seine,2,3 spine sb,55,1/3/2010,Winter,E-3-2010-FFH-Seine
E,3,2010,FFH,Seine,3,Tomcod,129,1/3/2010,Winter,E-3-2010-FFH-Seine
E,3,2010,FFH,Seine,3,3 spine sb,58,1/3/2010,Winter,E-3-2010-FFH-Seine
E,3,2010,BB,Seine,2,Atlantic silverside,70,1/3/2010,Winter,E-3-2010-BB-Seine
L,3,2010,FFH,Seine,1,3 spine sb,32,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,3 spine sb,32,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,3 spine sb,30,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,3 spine sb,56,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,3 spine sb,30,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,3 spine sb,30,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,3 spine sb,32,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,Atlantic silverside,58,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,Atlantic silverside,71,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,Atlantic silverside,56,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,Atlantic silverside,60,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,1,Atlantic silverside,69,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,2,Shorthorn sculpin,50,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,2,3 spine sb,31,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,2,3 spine sb,31,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,FFH,Seine,3,3 spine sb,33,15/3/2010,Winter,L-3-2010-FFH-Seine
L,3,2010,BB,Seine,1,Atlantic silverside,55,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,Atlantic silverside,72,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,Atlantic silverside,62,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,Atlantic silverside,66,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,Atlantic silverside,74,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,Atlantic silverside,65,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,3 spine sb,35,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,3 spine sb,56,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,3 spine sb,30,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,3 spine sb,48,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,1,3 spine sb,31,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,2,Atlantic silverside,65,15/3/2010,Winter,L-3-2010-BB-Seine
L,3,2010,BB,Seine,2,Atlantic silverside,63,15/3/2010,Winter,L-3-2010-BB-Seine
E,4,2010,FFH,Seine,2,Black spotted SB,31,1/4/2010,Spring,E-4-2010-FFH-Seine
E,4,2010,FFH,Seine,2,Shorthorn sculpin,146,1/4/2010,Spring,E-4-2010-FFH-Seine
E,4,2010,FFH,Seine,3,Atlantic silverside,75,1/4/2010,Spring,E-4-2010-FFH-Seine
E,4,2010,FFH,Seine,4,3 spine sb,53,1/4/2010,Spring,E-4-2010-FFH-Seine
E,4,2010,FFH,Seine,4,3 spine sb,29,1/4/2010,Spring,E-4-2010-FFH-Seine
E,4,2010,FFH,Seine,4,3 spine sb,28,1/4/2010,Spring,E-4-2010-FFH-Seine
E,4,2010,FFH,Seine,4,Black spotted SB,28,1/4/2010,Spring,E-4-2010-FFH-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,81,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,76,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,77,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,71,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,79,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,74,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,73,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,73,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,73,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,70,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,80,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,68,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,70,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,75,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,Atlantic silverside,69,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,3 spine sb,33,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,3 spine sb,29,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,3,3 spine sb,32,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,2,Atlantic silverside,80,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,2,Atlantic silverside,71,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,2,Atlantic silverside,68,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,2,3 spine sb,30,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,1,Atlantic silverside,70,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,1,Atlantic silverside,75,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,1,3 spine sb,30,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,1,3 spine sb,34,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,1,3 spine sb,31,1/4/2010,Spring,E-4-2010-BB-Seine
E,4,2010,BB,Seine,1,Herring,119,1/4/2010,Spring,E-4-2010-BB-Seine
L,4,2010,FFH,Seine,3,Shorthorn sculpin,80,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,56,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,50,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,53,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,52,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,50,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,31,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,31,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,30,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,31,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,31,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,3 spine sb,35,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,Winter Flounder,55,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,3,Winter Flounder,66,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,Atlantic silverside,63,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,Shorthorn sculpin,178,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,Shorthorn sculpin,70,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,Shorthorn sculpin,90,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,Shorthorn sculpin,90,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,Winter Flounder,62,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,Winter Flounder,70,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,31,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,55,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,30,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,50,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,52,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,57,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,32,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,50,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,55,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,31,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,2,3 spine sb,32,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Atlantic silverside,78,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Atlantic silverside,48,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Atlantic silverside,62,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Atlantic silverside,60,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Atlantic silverside,62,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Atlantic silverside,61,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Shorthorn sculpin,102,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Winter Flounder,85,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Winter Flounder,70,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Winter Flounder,83,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Winter Flounder,106,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Winter Flounder,65,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,Winter Flounder,62,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,3 spine sb,50,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,3 spine sb,48,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,3 spine sb,52,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,FFH,Seine,1,3 spine sb,31,15/4/2010,Spring,L-4-2010-FFH-Seine
L,4,2010,BB,Seine,1,Atlantic silverside,71,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,2,Winter Flounder,135,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,2,Winter Flounder,45,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,2,Atlantic silverside,72,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,2,Atlantic silverside,76,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,3,Winter Flounder,134,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,3,Winter Flounder,60,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,3,Winter Flounder,60,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,3,Winter Flounder,56,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,3,Atlantic silverside,70,15/4/2010,Spring,L-4-2010-BB-Seine
L,4,2010,BB,Seine,3,Atlantic silverside,65,15/4/2010,Spring,L-4-2010-BB-Seine
E,5,2010,FFH,Seine,1,Black spotted SB,31,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,1,Black spotted SB,32,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,1,Winter Flounder,58,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,1,Winter Flounder,62,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,2,3 spine sb,53,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,2,3 spine sb,50,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,2,3 spine sb,57,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,2,Black spotted SB,32,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,2,Black spotted SB,30,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,2,Black spotted SB,29,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,2,Black spotted SB,31,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,2,Winter Flounder,73,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,3,3 spine sb,58,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,3,Black spotted SB,30,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,3,Black spotted SB,31,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,3,Black spotted SB,34,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,3,Black spotted SB,35,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,3,Black spotted SB,31,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,3,Black spotted SB,30,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,FFH,Seine,3,Black spotted SB,30,1/5/2010,Spring,E-5-2010-FFH-Seine
E,5,2010,HB,Seine,,Smelt,110,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Winter Flounder,53,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Winter Flounder,76,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Winter Flounder,75,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Winter Flounder,51,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,3 spine sb,56,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,3 spine sb,55,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,3 spine sb,54,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,3 spine sb,55,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,3 spine sb,42,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,3 spine sb,46,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,66,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,92,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,61,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,75,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,70,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,72,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,77,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,59,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,71,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,65,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,86,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,106,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,69,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,71,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,78,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Atlantic silverside,68,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Black spotted SB,41,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Black spotted SB,39,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Black spotted SB,30,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Black spotted SB,38,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Black spotted SB,29,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Black spotted SB,30,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Black spotted SB,31,1/5/2010,Spring,E-5-2010-HB-Seine
E,5,2010,HB,Seine,,Black spotted SB,32,1/5/2010,Spring,E-5-2010-HB-Seine
L,5,2010,FFH,Seine,1,Black spotted SB,40,15/5/2010,Spring,L-5-2010-FFH-Seine
L,5,2010,FFH,Seine,1,Black spotted SB,34,15/5/2010,Spring,L-5-2010-FFH-Seine
